# live_id: 18800457
start_ts,start_sec,end_ts,end_sec,speaker,text
01:10:26,4226.48,01:10:28,4228.48,UNKNOWN,언젠가 쓸 일이 있지 않을까
01:10:28,4228.48,01:10:33,4233.74,UNKNOWN,그럼
01:10:33,4233.74,01:10:35,4235.74,UNKNOWN,판처가
01:10:35,4235.74,01:10:37,4237.74,UNKNOWN,딱 무기 따로에다가
01:10:37,4237.74,01:10:39,4239.74,UNKNOWN,탄스탄도 따로 있으면
01:10:39,4239.74,01:10:41,4241.74,UNKNOWN,내가 들었는데
01:10:41,4241.74,01:10:43,4243.74,UNKNOWN,한 발 쏘면 끝이라서 그게 존나 아쉬워
01:10:43,4243.74,01:10:53,4253.65,UNKNOWN,됐다 난 대충 탐이 끝났어
01:10:53,4253.65,01:10:55,4255.65,UNKNOWN,나도
01:10:55,4255.65,01:10:59,4259.98,UNKNOWN,이동하자
01:10:59,4259.98,01:11:01,4261.98,UNKNOWN,형 형 일로와봐
01:11:01,4261.98,01:11:03,4263.98,UNKNOWN,커피 챙겨왔어
01:11:03,4263.98,01:11:05,4265.98,UNKNOWN,커피 한잔해
01:11:05,4265.98,01:11:07,4267.98,UNKNOWN,예아
01:11:07,4267.98,01:11:21,4281.82,UNKNOWN,오오오
01:11:21,4281.82,01:11:23,4283.82,UNKNOWN,아 운전 좀 잘해봐
01:11:23,4283.82,01:11:27,4287.2,UNKNOWN,존나 잘했는데 방금
01:11:27,4287.2,01:11:29,4289.2,UNKNOWN,가자 가자
01:11:29,4289.2,01:11:31,4291.2,UNKNOWN,v키 누르고 운전한다 v키 누르고
01:11:31,4291.2,01:11:33,4293.2,UNKNOWN,감성 관리해 감성
01:11:33,4293.2,01:11:51,4311.33,UNKNOWN,난 캑스락이야
01:11:51,4311.33,01:12:12,4332.82,UNKNOWN,화끈했다
01:12:12,4332.82,01:12:14,4334.82,UNKNOWN,좀 이따 휴게소 돌리자
01:12:14,4334.82,01:12:16,4336.82,UNKNOWN,그래
01:12:16,4336.82,01:12:18,4338.82,UNKNOWN,휴게소 가서 저 뭐냐
01:12:18,4338.82,01:12:22,4342.51,UNKNOWN,감자 알감자
01:12:22,4342.51,01:12:26,4346.14,UNKNOWN,난 해오리 감자
01:12:26,4346.14,01:12:30,4350.77,UNKNOWN,슈퍼 뭔데
01:12:47,4367.98,01:12:58,4378.88,UNKNOWN,아리 찍을게
01:12:58,4378.88,01:13:00,4380.88,UNKNOWN,내가 찍은 데로 가면 돼
01:13:00,4380.88,01:13:13,4393.44,UNKNOWN,생각보다
01:13:13,4393.44,01:13:15,4395.44,UNKNOWN,적을 안 만나네
01:13:15,4395.44,01:13:25,4405.28,UNKNOWN,조회전
01:13:25,4405.28,01:13:28,4408.88,UNKNOWN,왜 자꾸 헛짓거리 하는거야
01:13:28,4408.88,01:13:30,4410.88,UNKNOWN,왜 이렇게 타이밍 잘 해놓고
01:13:30,4410.88,01:13:40,4420.11,UNKNOWN,소화 한발도 못 찍어서
01:13:40,4420.11,01:13:42,4422.11,UNKNOWN,잠깐
01:13:42,4422.11,01:13:44,4424.11,UNKNOWN,검문소가 있는거 같아 느낌이
01:13:44,4424.11,01:13:46,4426.11,UNKNOWN,안돼요
01:13:46,4426.11,01:13:51,4431.7,UNKNOWN,그런 말 하지마
01:13:51,4431.7,01:14:08,4448.0,UNKNOWN,풀 때 고개를 내밀지마
01:14:08,4448.0,01:14:10,4450.0,UNKNOWN,어디로 가지
01:14:10,4450.0,01:14:12,4452.0,UNKNOWN,산에 올라갈까
01:14:12,4452.0,01:14:14,4454.0,UNKNOWN,어 아니다
01:14:14,4454.0,01:14:16,4456.0,UNKNOWN,해안쪽
01:14:16,4456.0,01:14:18,4458.0,UNKNOWN,여기 어때 여기
01:14:18,4458.0,01:14:20,4460.0,UNKNOWN,거기는 이미 선점을 해놨을거야
01:14:20,4460.0,01:14:22,4462.0,UNKNOWN,가자
01:14:22,4462.0,01:14:24,4464.0,UNKNOWN,어디
01:14:24,4464.0,01:14:26,4466.0,UNKNOWN,오지 한
01:14:26,4466.0,01:14:33,4473.06,UNKNOWN,어때
01:14:33,4473.06,01:14:35,4475.06,UNKNOWN,난 안보여
01:14:35,4475.06,01:14:37,4477.06,UNKNOWN,내가 2번핀 찍어놓은거 같아
01:14:37,4477.06,01:14:39,4479.06,UNKNOWN,정면에서 총소리
01:14:39,4479.06,01:14:56,4496.19,UNKNOWN,설마
01:14:56,4496.19,01:15:15,4515.73,UNKNOWN,안죽어 안죽어
01:15:15,4515.73,01:15:19,4519.58,UNKNOWN,오른쪽 가자 오른쪽
01:15:19,4519.58,01:15:22,4522.99,UNKNOWN,2번핀 가자고
01:15:22,4522.99,01:15:28,4528.16,UNKNOWN,저기 없을거 같은데
01:15:28,4528.16,01:15:30,4530.16,UNKNOWN,기름넣고 째고 있다가
01:15:30,4530.16,01:15:32,4532.16,UNKNOWN,먼지로 든거 보고 운동해 어때
01:15:32,4532.16,01:15:34,4534.16,UNKNOWN,오케이
01:15:34,4534.16,01:15:41,4541.82,UNKNOWN,아우 차이 좋네 이거
01:15:41,4541.82,01:15:43,4543.82,UNKNOWN,정돌리기
01:15:43,4543.82,01:15:45,4545.82,UNKNOWN,이 쪽에
01:15:45,4545.82,01:16:01,4561.97,UNKNOWN,오케이
01:16:01,4561.97,01:16:06,4566.53,UNKNOWN,기름넣는다
01:16:06,4566.53,01:16:08,4568.53,UNKNOWN,오케이
01:16:08,4568.53,01:16:10,4570.53,UNKNOWN,보통 차로 이동할테니까 차 보이면 그냥
01:16:10,4570.53,01:16:15,4575.12,UNKNOWN,씨발 대가리 깨버려
01:16:15,4575.12,01:16:17,4577.12,UNKNOWN,쏠 수 있.. 아니 저 가까이 왔을때
01:16:17,4577.12,01:16:19,4579.12,UNKNOWN,멀리있는건 쏘지마
01:16:19,4579.12,01:16:30,4590.85,UNKNOWN,한블럭 더 이동할까
01:16:30,4590.85,01:16:32,4592.85,UNKNOWN,저 위쪽 좀더 고지대로
01:16:32,4592.85,01:16:43,4603.71,UNKNOWN,나쁘지 않지
01:16:43,4603.71,01:16:50,4610.19,UNKNOWN,한 이정도면 됐다
01:16:50,4610.19,01:17:03,4623.23,UNKNOWN,형 왜케 섹시함
01:17:03,4623.23,01:17:10,4630.19,UNKNOWN,고마워요 잠깐
01:17:10,4630.19,01:17:12,4632.19,UNKNOWN,아닌가
01:17:12,4632.19,01:17:14,4634.19,UNKNOWN,차소리인가
01:17:14,4634.19,01:17:33,4653.66,UNKNOWN,존나 멀리서 차소리가 들린거 같은데
01:17:33,4653.66,01:17:55,4675.57,UNKNOWN,자 뒤엘을 잘 보시라고
01:17:55,4675.57,01:17:59,4679.81,UNKNOWN,이동하죠
01:17:59,4679.81,01:18:01,4681.81,UNKNOWN,따개비 하자
01:18:01,4681.81,01:18:05,4685.12,UNKNOWN,회원가 드라이브 좋지
01:18:05,4685.12,01:18:07,4687.12,UNKNOWN,제주도 어 뭐야
01:18:07,4687.12,01:18:13,4693.5,UNKNOWN,내가 공지할게
01:18:13,4693.5,01:18:18,4698.13,UNKNOWN,도핑해 도핑
01:18:18,4698.13,01:18:39,4719.65,UNKNOWN,커피 한잔해
01:18:39,4719.65,01:18:41,4721.65,UNKNOWN,이 부자연스러운 차는 뭐야
01:18:41,4721.65,01:19:04,4744.9,UNKNOWN,뭐겠어
01:19:04,4744.9,01:19:06,4746.9,UNKNOWN,차를 언덕부터 내려
01:19:06,4746.9,01:19:23,4763.26,UNKNOWN,오 차소리
01:19:23,4763.26,01:19:30,4770.1,UNKNOWN,정면차 소리
01:19:30,4770.1,01:20:03,4803.36,UNKNOWN,갈겨버려
01:20:03,4803.36,01:20:05,4805.36,UNKNOWN,사방에서 쏜다
01:20:05,4805.36,01:20:07,4807.36,UNKNOWN,뒤뒤 뒤뒤
01:20:07,4807.36,01:20:12,4812.72,UNKNOWN,내려가야돼
01:20:12,4812.72,01:20:21,4821.15,UNKNOWN,머리좀 숙이고있어
01:20:21,4821.15,01:20:27,4827.38,UNKNOWN,아 씨발 내 차
01:20:27,4827.38,01:20:36,4836.86,UNKNOWN,그래도 달릴 수 있을지도
01:20:36,4836.86,01:20:52,4852.75,UNKNOWN,어떡하지 일단 도핑해
01:20:52,4852.75,01:20:56,4856.03,UNKNOWN,도핑중
01:20:56,4856.03,01:21:07,4867.18,UNKNOWN,준비됐어
01:21:22,4882.93,01:21:39,4899.1,UNKNOWN,어 준비됐다 따라온다
01:21:39,4899.1,01:21:48,4908.85,UNKNOWN,쏴
01:21:48,4908.85,01:21:50,4910.85,UNKNOWN,씨발
01:21:50,4910.85,01:21:58,4918.26,UNKNOWN,아
01:21:58,4918.26,01:22:00,4920.26,UNKNOWN,드라이브만 하나 뒤졌네
01:22:00,4920.26,01:22:06,4926.99,UNKNOWN,아
01:22:06,4926.99,01:22:08,4928.99,UNKNOWN,멈추고 바로 갈길려고 했지
01:22:08,4928.99,01:22:13,4933.39,UNKNOWN,아니다 우린 이런 넓은 맵이 안맞아
01:22:13,4933.39,01:22:15,4935.39,UNKNOWN,대가리 박치기 하자
01:22:15,4935.39,01:22:17,4937.39,UNKNOWN,쟤네가 없어 쟤네가 없어
01:22:17,4937.39,01:22:27,4947.81,UNKNOWN,포스터가 아님
01:22:27,4947.81,01:22:29,4949.81,UNKNOWN,이 넓은 맵 할 바에 밖에 나가서
01:22:29,4949.81,01:22:31,4951.81,UNKNOWN,어?
01:22:31,4951.81,01:22:35,4955.73,UNKNOWN,드라이브나 하지
01:22:35,4955.73,01:22:37,4957.73,UNKNOWN,아 아싸리 건물을 먹을거 그랜다 처음부터
01:22:37,4957.73,01:22:51,4971.41,UNKNOWN,난 여기에 내린다
01:22:51,4971.41,01:22:53,4973.41,UNKNOWN,살고싶음 따라오도록
01:22:53,4973.41,01:22:55,4975.41,UNKNOWN,아니다 여기가 제일 좋음
01:22:55,4975.41,01:22:57,4977.41,UNKNOWN,가자
01:22:57,4977.41,01:22:59,4979.41,UNKNOWN,vegetable
01:22:59,4979.41,01:23:01,4981.41,UNKNOWN,방금 좀 는든했는데
01:23:01,4981.41,01:23:02,4982.69,UNKNOWN,아 뭐가
01:23:02,4982.69,01:23:04,4984.37,UNKNOWN,아니까 이건 전술적
01:23:04,4984.37,01:23:09,4989.76,UNKNOWN,쿠테라고
01:23:09,4989.76,01:23:12,4992.24,UNKNOWN,포크볼
01:23:12,4992.24,01:23:14,4994.24,UNKNOWN,포크볼
01:23:14,4994.24,01:23:16,4996.24,UNKNOWN,포크볼
01:23:16,4996.24,01:23:52,5032.48,UNKNOWN,씨발
01:23:52,5032.48,01:24:00,5040.14,UNKNOWN,간다
01:24:00,5040.14,01:24:15,5055.33,UNKNOWN,와 개세게 내려 sophisticated
01:24:15,5055.33,01:24:20,5060.02,UNKNOWN,저 멀리가는 놈들도 많다
01:24:20,5060.02,01:24:41,5081.18,UNKNOWN,보았소
01:24:41,5081.18,01:24:54,5094.61,UNKNOWN,가방 가방
01:24:55,5095.65,01:25:01,5101.7,UNKNOWN,가방이 쟨쟨 나잇
01:25:01,5101.7,01:25:03,5103.86,UNKNOWN,송송이 전화 들려요
01:25:03,5103.86,01:25:31,5131.7,UNKNOWN,우리랑 상관없는 소리야
01:25:31,5131.7,01:25:41,5141.18,UNKNOWN,아 첫 파밍 존나 애매하네
01:25:41,5141.18,01:25:44,5144.76,UNKNOWN,그래도 있을만한 건 다 있어
01:25:44,5144.76,01:25:47,5147.74,UNKNOWN,홀로그램 두 개 있니?
01:25:47,5147.74,01:25:49,5149.22,UNKNOWN,아니요 아무것도 없는데요
01:25:49,5149.22,01:25:49,5149.62,UNKNOWN,일단
01:25:49,5149.62,01:25:51,5151.46,UNKNOWN,EBL 하나 있는데요
01:25:51,5151.46,01:25:52,5152.72,UNKNOWN,오케이
01:25:52,5152.72,01:25:55,5155.34,UNKNOWN,날 따라오도록
01:25:55,5155.34,01:25:56,5156.26,UNKNOWN,다 갔다
01:25:56,5156.26,01:26:07,5167.89,UNKNOWN,흐르르르
01:26:07,5167.89,01:26:10,5170.65,UNKNOWN,돌아온다고 했잖아요
01:26:10,5170.65,01:26:21,5181.04,UNKNOWN,딱 그런 맵이긴 하네
01:26:21,5181.04,01:26:23,5183.08,UNKNOWN,아주 팍 터지게 싸우는구만
01:26:23,5183.08,01:26:25,5185.46,UNKNOWN,저기 195망량 저기서 싸웠거든
01:26:25,5185.46,01:26:28,5188.1,UNKNOWN,여기 여기 여기 한 팀 있다
01:26:28,5188.1,01:26:28,5188.66,UNKNOWN,어디 어디 어디
01:26:28,5188.66,01:26:31,5191.04,UNKNOWN,여기 여기 여기 노란핑
01:26:31,5191.04,01:26:38,5198.89,UNKNOWN,살린다 죽여버려
01:26:38,5198.89,01:26:40,5200.01,UNKNOWN,졌다 졌다 졌다
01:26:40,5200.01,01:26:41,5201.95,UNKNOWN,딴 데다 딴 데
01:26:41,5201.95,01:26:43,5203.13,UNKNOWN,뭐야 뭐야 어디야
01:26:43,5203.13,01:26:45,5205.55,UNKNOWN,아 좀 숨어서 쏴라
01:26:45,5205.55,01:26:52,5212.75,UNKNOWN,아니 완전 딴 데서 쏜 거야
01:26:52,5212.75,01:27:06,5226.58,UNKNOWN,돌아온다고 했잖아요
01:27:06,5226.58,01:27:22,5242.19,UNKNOWN,하고 있어요
01:27:22,5242.19,01:27:41,5261.96,UNKNOWN,거기 적 있어?
01:27:41,5261.96,01:27:46,5266.11,UNKNOWN,몸이 차가워
01:27:46,5266.11,01:27:47,5267.37,UNKNOWN,오 발사
01:27:47,5267.37,01:27:49,5269.47,UNKNOWN,뭐야 뭐야
01:27:49,5269.47,01:28:00,5280.3,UNKNOWN,아 양각
01:28:00,5280.3,01:28:10,5290.69,UNKNOWN,그래 내가 반대편에 나한테 맞은 거라니까
01:28:10,5290.69,01:28:14,5294.81,UNKNOWN,오케이 스캠 굿
01:28:14,5294.81,01:28:16,5296.85,UNKNOWN,캐리 좀 해줘 배그 스트리머잖아
01:28:16,5296.85,01:28:19,5299.81,UNKNOWN,그럼 지금 계속 따라와야지
01:28:19,5299.81,01:28:23,5303.9,UNKNOWN,따라갔어
01:28:23,5303.9,01:28:25,5305.24,UNKNOWN,딱 갔어
01:28:25,5305.24,01:28:28,5308.2,UNKNOWN,좀 멀리 있더만
01:28:28,5308.2,01:28:33,5313.8,UNKNOWN,딱 붙어서 가면 안 좋지
01:28:33,5313.8,01:28:35,5315.12,UNKNOWN,아니야 딱 붙어서 가야 돼 아무리 봐도
01:28:36,5316.0,01:28:39,5319.84,UNKNOWN,그러면 완전 형 완전 엉덩이 뒤에 서있어 그냥
01:28:39,5319.84,01:28:44,5324.2,UNKNOWN,아니 스스스 총 사선에만 서있지 말고
01:28:44,5324.2,01:28:45,5325.6,UNKNOWN,뭐 어떡하라고 뭐 뭐 나
01:28:45,5325.6,01:28:47,5327.8,UNKNOWN,아니 그냥 근처에 그냥 한
01:28:47,5327.8,01:28:50,5330.5,UNKNOWN,나보다 한 5미터 이상 떨어져줘
01:28:50,5330.5,01:28:52,5332.2,UNKNOWN,그럼 5미터 이상 떨어지지마 뭐 이런 거
01:28:52,5332.2,01:28:56,5336.86,UNKNOWN,한 열 한 20걸음 10걸음 사이에 막 있어
01:28:56,5336.86,01:29:08,5348.79,UNKNOWN,뭐 손덕여왕이야
01:29:08,5348.79,01:29:10,5350.09,UNKNOWN,우리 저 멀리 가자
01:29:10,5350.09,01:29:25,5365.01,UNKNOWN,우리 지금 약간 어? 변화구로써 타파해야 돼?
01:29:25,5365.01,01:29:26,5366.11,UNKNOWN,어? 변화구로써 타파해야 돼?
01:29:26,5366.11,01:29:27,5367.11,UNKNOWN,어? 변화구로써 타파해야 돼?
01:29:27,5367.11,01:29:28,5368.01,UNKNOWN,어? 변화구로써 타파해야 돼?
01:29:28,5368.01,01:29:31,5371.5,UNKNOWN,어? 변화구로써 타파해야 돼?
01:29:31,5371.5,01:29:44,5384.37,UNKNOWN,짜앞
01:29:44,5384.37,01:29:45,5385.73,UNKNOWN,호잇
01:29:45,5385.73,01:30:02,5402.8,UNKNOWN,호잇
01:30:02,5402.8,01:30:11,5411.84,UNKNOWN,저 멀리 보이나?
01:30:11,5411.84,01:30:17,5417.0,UNKNOWN,바로 내려
01:30:17,5417.0,01:30:31,5431.93,UNKNOWN,바로 스마트 프로즈
01:30:31,5431.93,01:30:43,5443.77,UNKNOWN,한 팀
01:30:43,5443.77,01:30:49,5449.36,UNKNOWN,신중하게 싸우도록
01:30:49,5449.36,01:30:51,5451.7,UNKNOWN,어 방금 약간
01:30:51,5451.7,01:30:54,5454.68,UNKNOWN,이어 오토마타에 나오는 오퍼레이터 같은
01:30:54,5454.68,01:30:56,5456.22,UNKNOWN,신중하게 싸우도록
01:30:56,5456.22,01:30:57,5457.26,UNKNOWN,이 건물 안에
01:30:57,5457.26,01:31:27,5487.4,UNKNOWN,나중에 싸워야지
01:31:27,5487.4,01:31:30,5490.99,UNKNOWN,이 건물 안에 아직도 있어
01:31:30,5490.99,01:31:50,5510.8,UNKNOWN,붙는다
01:31:50,5510.8,01:31:51,5511.46,UNKNOWN,앞 건물에
01:31:51,5511.68,01:31:53,5513.68,UNKNOWN,앞 건물 2층
01:31:53,5513.68,01:31:58,5518.04,UNKNOWN,아 ㅅㅂ 저기 창문이 있었네
01:31:58,5518.04,01:32:05,5525.1,UNKNOWN,야 너 뒤로도 한 명 붙는다
01:32:05,5525.1,01:32:10,5530.75,UNKNOWN,담때랑 넘어
01:32:19,5539.84,01:32:21,5541.84,UNKNOWN,오케이
01:32:21,5541.84,01:32:28,5548.03,UNKNOWN,빠른 리트 좋아
01:32:28,5548.03,01:32:30,5550.03,UNKNOWN,아 내가 위치를 너무 ㅈ같이 잡았다
01:32:30,5550.03,01:32:32,5552.03,UNKNOWN,난 여기가
01:32:32,5552.03,01:32:34,5554.03,UNKNOWN,고점인줄 알았는데
01:32:34,5554.03,01:32:36,5556.03,UNKNOWN,창문이 있었네
01:32:41,5561.07,01:32:47,5567.16,UNKNOWN,실수인척 단투 기절시키기 미션
01:32:47,5567.16,01:32:49,5569.16,UNKNOWN,어떻게
01:32:51,5571.16,01:32:53,5573.16,UNKNOWN,어떻게 동료를 쏠 수 있어요
01:32:53,5573.16,01:32:57,5577.82,UNKNOWN,용서못해
01:32:57,5577.82,01:33:04,5584.36,UNKNOWN,거절하겠어요 정중하게
01:33:04,5584.36,01:33:06,5586.36,UNKNOWN,이러면 5천원씩 올라가던데
01:33:06,5586.36,01:33:08,5588.36,UNKNOWN,왜 안올라가지?
01:33:10,5590.36,01:33:12,5592.36,UNKNOWN,아하
01:33:12,5592.36,01:33:22,5602.17,UNKNOWN,다르긴해
01:33:22,5602.17,01:33:25,5605.42,UNKNOWN,여기가자
01:33:25,5605.42,01:33:27,5607.42,UNKNOWN,너 기절시키면 가만 안 둬
01:33:27,5607.42,01:33:29,5609.42,UNKNOWN,화낼거야
01:33:29,5609.42,01:33:31,5611.42,UNKNOWN,그러면 우리 둘다 양각 조여와서
01:33:31,5611.42,01:33:33,5613.42,UNKNOWN,둘다 죽을거 같은 상황일 때
01:33:33,5613.42,01:33:35,5615.42,UNKNOWN,그럼?
01:33:35,5615.42,01:33:37,5617.42,UNKNOWN,그럼 내가 널 먼저 쏠게
01:33:37,5617.42,01:33:39,5619.42,UNKNOWN,좀비가 된 동료를 쏘듯이
01:33:46,5626.46,01:33:48,5628.46,UNKNOWN,술탄 던지면서 아 쿠킹 실패했다 이러면서
01:33:48,5628.46,01:33:54,5634.88,UNKNOWN,제 쪽으로 던지면
01:33:54,5634.88,01:33:56,5636.88,UNKNOWN,붙잡혀 맞자 포로가 될 뿐이라고
01:33:56,5636.88,01:33:58,5638.88,UNKNOWN,내가 쏴 죽일게
01:33:58,5638.88,01:34:13,5653.13,UNKNOWN,명심해 기절이어야 한다
01:34:13,5653.13,01:34:15,5655.13,UNKNOWN,그러게 죽이는 건 아니었구나
01:34:20,5660.72,01:34:22,5662.72,UNKNOWN,그러면 너 개 실패일 때 나한테 달려와
01:34:22,5662.72,01:34:24,5664.72,UNKNOWN,내가 기절시킬게
01:34:24,5664.72,01:34:31,5671.07,UNKNOWN,아 근데 만원은 좀
01:34:31,5671.07,01:34:33,5673.07,UNKNOWN,금액이 애매한데
01:34:33,5673.07,01:34:39,5679.2,UNKNOWN,우정 테스트용으론 애매하긴해
01:34:39,5679.2,01:34:41,5681.2,UNKNOWN,뭐야 의외로 많이 안오는데
01:34:41,5681.2,01:34:46,5686.59,UNKNOWN,이보다 가슴 커보이는 사이
01:34:46,5686.59,01:34:48,5688.59,UNKNOWN,어 뭐야
01:34:48,5688.59,01:34:53,5693.82,UNKNOWN,우리 밖에 없는데
01:34:53,5693.82,01:34:58,5698.12,UNKNOWN,하지만 조심해
01:34:58,5698.12,01:35:00,5700.12,UNKNOWN,당연하지
01:35:00,5700.12,01:35:19,5719.82,UNKNOWN,나 기절시킬 새끼랑 같이 내렸는데
01:35:19,5719.82,01:35:29,5729.31,UNKNOWN,뚝배기 뚝배기
01:35:29,5729.31,01:35:31,5731.31,UNKNOWN,어
01:35:31,5731.31,01:35:33,5733.31,UNKNOWN,못참아
01:35:33,5733.31,01:35:42,5742.99,UNKNOWN,저 몇 미터야
01:35:42,5742.99,01:35:44,5744.99,UNKNOWN,1 2 3 4 5 6
01:35:44,5744.99,01:36:25,5785.64,UNKNOWN,S L R N
01:36:25,5785.64,01:36:31,5791.71,UNKNOWN,아니
01:36:31,5791.71,01:36:33,5793.71,UNKNOWN,원거리 소총
01:36:33,5793.71,01:36:40,5800.51,UNKNOWN,스크스 같은거야
01:36:40,5800.51,01:36:42,5802.51,UNKNOWN,오 속공이다
01:36:42,5802.51,01:36:44,5804.51,UNKNOWN,존나 아무짝에도 쓸모없을
01:36:44,5804.51,01:37:00,5820.81,UNKNOWN,격포 나 한번 설치하면
01:37:00,5820.81,01:37:19,5839.2,UNKNOWN,이동이 안되는구나
01:37:19,5839.2,01:37:23,5843.08,UNKNOWN,살린다
01:37:23,5843.08,01:37:25,5845.08,UNKNOWN,겁나 싸우는데요
01:37:25,5845.08,01:37:27,5847.08,UNKNOWN,원래 그런거지 뭐
01:37:27,5847.08,01:37:30,5850.4,UNKNOWN,단장님
01:37:30,5850.4,01:37:32,5852.4,UNKNOWN,어?
01:37:32,5852.4,01:37:55,5875.0,UNKNOWN,저기 누구 살린다
01:37:55,5875.0,01:37:57,5877.0,UNKNOWN,부스스네 아 부스스 될까?
01:37:57,5877.0,01:38:00,5880.57,UNKNOWN,부스스 들어야겠다
01:38:00,5880.57,01:38:02,5882.57,UNKNOWN,그럼 나 석공들까
01:38:02,5882.57,01:38:04,5884.57,UNKNOWN,아니 나 부스스는 좋아
01:38:04,5884.57,01:38:08,5888.91,UNKNOWN,그럼 석공이 안좋단 얘기야?
01:38:08,5888.91,01:38:19,5899.64,UNKNOWN,오오
01:38:19,5899.64,01:38:21,5901.64,UNKNOWN,일단 대충은 파밍 끝난
01:38:21,5901.64,01:38:23,5903.64,UNKNOWN,나도
01:38:23,5903.64,01:38:25,5905.64,UNKNOWN,싸울게
01:38:25,5905.64,01:38:27,5907.64,UNKNOWN,아 나 군대 구상이 하나도 없네
01:38:27,5907.64,01:38:29,5909.64,UNKNOWN,구상?
01:38:29,5909.64,01:38:31,5911.64,UNKNOWN,구상 많았는데 저기
01:38:31,5911.64,01:38:35,5915.15,UNKNOWN,여기 여기
01:38:35,5915.15,01:38:37,5917.15,UNKNOWN,나 찾았어 구상없으면 나한테 와
01:38:37,5917.15,01:38:54,5934.32,UNKNOWN,엉덩이에서 존나게 싸운다
01:38:54,5934.32,01:39:06,5946.88,UNKNOWN,일단 자기 전...
01:39:06,5946.88,01:39:08,5948.88,UNKNOWN,자위장 줄어드는거 보고 이동하자
01:39:08,5948.88,01:39:12,5952.22,UNKNOWN,어갔다
01:39:12,5952.22,01:39:14,5954.22,UNKNOWN,오케이 아직 걸쳐
01:39:14,5954.22,01:39:17,5957.82,UNKNOWN,언덕에나 올라가있을까?
01:39:17,5957.82,01:39:19,5959.82,UNKNOWN,구급상자 다 챙겼어?
01:39:19,5959.82,01:39:21,5961.82,UNKNOWN,어 두개면 뭐 충분하지
01:39:21,5961.82,01:39:37,5977.61,UNKNOWN,좋아 좋아
01:39:37,5977.61,01:39:39,5979.61,UNKNOWN,이동해
01:39:39,5979.61,01:39:41,5981.61,UNKNOWN,어갔다 어갔다
01:39:41,5981.61,01:39:43,5983.61,UNKNOWN,잠깐 다른 발소리를 들은거 같은데
01:39:43,5983.61,01:39:47,5987.44,UNKNOWN,뭐라고?
01:39:47,5987.44,01:39:49,5989.44,UNKNOWN,기분 탓인가
01:39:49,5989.44,01:39:51,5991.44,UNKNOWN,라고 하면 보통 적중하던데
01:39:51,5991.44,01:39:57,5997.98,UNKNOWN,저...
01:39:57,5997.98,01:39:59,5999.98,UNKNOWN,저쪽에 하나 뛴다
01:39:59,5999.98,01:40:08,6008.25,UNKNOWN,해치웠나?
01:40:08,6008.25,01:40:18,6018.8,UNKNOWN,부스스는 약간 거리도 있어
01:40:18,6018.8,01:40:34,6034.94,UNKNOWN,하나 기절
01:40:34,6034.94,01:40:36,6036.94,UNKNOWN,야 우리 뒤쪽에도 하나 있어
01:40:36,6036.94,01:40:38,6038.94,UNKNOWN,오는 중
01:40:38,6038.94,01:40:40,6040.94,UNKNOWN,기절한거 놔둬야겠다
01:40:40,6040.94,01:40:44,6044.22,UNKNOWN,위험해
01:40:44,6044.22,01:40:46,6046.22,UNKNOWN,일단 거기 자리 지켜
01:40:46,6046.22,01:40:48,6048.22,UNKNOWN,나도 거기로 돌아갈게
01:40:48,6048.22,01:41:26,6086.41,UNKNOWN,하나 더 또 기절
01:41:26,6086.41,01:41:28,6088.41,UNKNOWN,저기 누가 박격포를 설치한 흔적이 있어
01:41:28,6088.41,01:41:33,6093.0,UNKNOWN,우리 뒤 잘 봐야돼
01:41:35,6095.0,01:41:38,6098.76,UNKNOWN,줄어드니까
01:41:38,6098.76,01:41:40,6100.76,UNKNOWN,앞에 앞에 앞에
01:41:40,6100.76,01:41:42,6102.76,UNKNOWN,어디 갔어?
01:41:42,6102.76,01:41:59,6119.04,UNKNOWN,핑 찍은 곳
01:41:59,6119.04,01:42:05,6125.64,UNKNOWN,앞에 건물로 들어갔어
01:42:05,6125.64,01:42:07,6127.64,UNKNOWN,어디랑 싸우고 있냐
01:42:07,6127.64,01:42:13,6133.61,UNKNOWN,아까 형이 눕힌데
01:42:13,6133.61,01:42:30,6150.46,UNKNOWN,한 대 맞췄어
01:42:30,6150.46,01:42:32,6152.46,UNKNOWN,왼쪽 건물로 붙었다
01:42:32,6152.46,01:42:35,6155.93,UNKNOWN,저기 있다
01:42:35,6155.93,01:42:43,6163.82,UNKNOWN,너 너무 위험한 곳에 있다
01:42:43,6163.82,01:42:45,6165.82,UNKNOWN,숨으면서 싸
01:42:45,6165.82,01:42:47,6167.82,UNKNOWN,우리 뒤쪽으로
01:42:47,6167.82,01:42:51,6171.36,UNKNOWN,자리장 좁혔어
01:42:51,6171.36,01:42:53,6173.36,UNKNOWN,이동
01:42:53,6173.36,01:42:55,6175.36,UNKNOWN,잡았잖아
01:42:55,6175.36,01:43:00,6180.62,UNKNOWN,살린다
01:43:00,6180.62,01:43:02,6182.62,UNKNOWN,힐
01:43:02,6182.62,01:43:12,6192.75,UNKNOWN,숙여 숙여
01:43:12,6192.75,01:43:14,6194.75,UNKNOWN,어디서 쏜다
01:43:14,6194.75,01:43:19,6199.6,UNKNOWN,어디서 쏘는거야 너
01:43:19,6199.6,01:43:28,6208.57,UNKNOWN,이동해
