시작 시간,종료 시간,내용
02:38:37.26,02:38:38.64,아 AI 얘기라서 그런가?
02:38:48.97,02:39:15.98,레진이나 내 앱에서 쓰러져간 만화가 많았어.
02:39:16.00,02:39:17.30,사이보그한테 길러지는 소년 만화라던가 반대 성별 도플괴호가 나타난 만화라던가 개인적으로 제일 안타까웠던 만화 있나요?
02:39:17.32,02:39:17.62,글쎄... 안타까웠던 만화?
02:39:18.35,02:39:38.29,그림 작가 바뀌는 버튼 아트는 좀 안타깝다고?
02:39:38.30,02:39:46.09,그쵸 여러가지 사정이 있겠지만 은근히 글 그림 작가 이렇게 나눠서 시작하면 한쪽이 튀는 사례도 많아요
02:39:47.84,02:40:09.67,뭐 사정이 생겨서 못하게 되는 경우도 있지만 진짜 일방적으로 도망치는 경우도 있어
02:40:17.78,02:40:45.80,아 아 아 아
02:40:48.34,02:41:15.48,나루토 작가님이 어치스트한테 나루토 사중 그림 잡은 실수 쓴 작년에 잉크 업질렀으니 다시 그리자고 장난친 거 생각나.
02:41:16.62,02:41:24.14,이건 단행본에도 적혀있는 일화죠.
02:41:46.71,02:42:12.82,10년전에 블레이드 노트라고 존나 취향저격인 웹툰이 썼는데 작가들끼리 의견침돌로 공중분해된거 존나 안타깝더라 연출 개쩔었었는데
02:42:21.32,02:42:32.96,나는 원나블 중에 원피스랑 글리치는 봤는데 나루토는 단 한 번도 본 적이 없음.
02:42:32.98,02:42:33.18,나루토 재미 있나?
02:42:33.20,02:42:36.46,음 나루토 저 한 열 번째 정주행 중이에요.
02:42:36.48,02:42:50.70,누워서 잠 안 올 때마다 꿈.
02:42:50.72,02:42:50.92,너 지은윤 부럽다.
02:42:53.10,02:42:55.00,만화책 손에 들고 보냐고?
02:42:56.14,02:43:16.73,아이패드로 이북으로 보죠 리디북스로 만화 봐요 나도 종이책을 선호하긴 했는데 집에 너무 쌓이다 보니까 처치곤란이더라고 찾기도 힘들고
02:44:00.78,02:44:09.92,근데 와 아깝지 않나?
02:44:11.75,02:44:40.71,파이팅!
02:44:46.46,02:45:12.26,나는 만화보단 아노베를 쭉 봐와서 그런가 만화를 그리기보단 일러스트를 그리는데 더 관심이 가더라고.
02:45:12.28,02:45:12.54,음... 그럴 수 있죠.
02:45:17.21,02:45:31.42,대여해서 보는 시대는 많이 지났지
02:46:13.81,02:46:41.47,엘타 이렇게 크면 안 불편하냐고?
02:46:41.50,02:46:41.55,딱히?
02:46:46.16,02:47:09.40,그릴 때 불편한 건 없는데 대신에 나는 큰 화면으로 그렸는데 결국에 보는 건 사람들이 핸드폰으로 보잖아요 그래서 난 되게 가속성이 좋게 잘 이렇게 식자를 했다고 생각했는데 폰으로 볼 땐 글씨가 존나 잘할 때가 있어 그런 거 좀 생각할 때는 되게 불편한 듯
02:47:22.95,02:47:24.27,미리 보기 못하냐고?
02:47:24.29,02:47:47.38,있어요 여기 보면 웹툰용 표시 범위가 있거든요 그러면 액정 화면으로 봤을 때 그 폰으로 봤을 때 범위가 이렇게 보여
02:47:50.86,02:48:13.79,클립 스튜디오 자체에 있는 기술이에요.
02:48:15.28,02:48:32.58,실시간으로 폰으로 보는 기능도 있지 않냐?
02:48:32.60,02:48:42.62,맞아요 폰으로도 클립스튜디오가 돌아가서 폰이랑 연동시킬 수도 있어 근데 그거 번거롭더라고 자주 쓰게 되는 기능은 아니에요
02:48:54.90,02:49:17.38,오리지널은 어디서 연주할지 몰라요
02:49:32.65,02:49:39.16,감사합니다.
02:50:02.90,02:50:23.53,레바형의 추구는 오해영 남성향이긴 한데 제가 생각하기엔 남성향은 스펙트럼이 여성향보다 훨씬 넓은게 특징이라서 나 추구하는거?
02:50:23.55,02:50:24.47,그냥 시트콤 어디에서 연재할 물 모르지만 레고단들은 네이버나 레진 둘중 하나고 단정
02:50:24.86,02:50:51.68,약간 지붕 뚫고 하이킥 같은 그런 느낌이라고 생각하시면 될 것 같은데요 시트콤을 하면 그 안에 우정 얘기도 넣을 수 있고 사랑 얘기도 넣을 수 있고 다방면으로 그게 있어서
02:51:02.36,02:51:24.19,옴니버스 스토리 하기도 좋고 언제 27년도에 하냐고?
02:51:24.21,02:51:31.30,글쎄요 모든 아다리가 맞으면 올해안에도 반응을 할 수도 있고 안 될 수도 있고 모르죠
02:51:49.18,02:52:02.32,형이 사카밤 바스티스 닮았다고?
02:52:02.34,02:52:02.46,그게 뭐야?
02:52:02.48,02:52:17.80,물고기 닮았다고?
02:52:17.82,02:52:17.90,불쌍해.
02:52:17.92,02:52:18.22,인간 눈 사이가 멀어진다고?
02:52:18.24,02:52:18.32,아닌데?
02:52:18.34,02:52:18.48,딱 적당한데?
02:52:19.76,02:52:20.02,아닌가?
02:52:22.47,02:52:22.86,그럼 뭔가?
02:52:22.88,02:52:26.60,멀다고 하니까 멀게 너무 느껴지네
02:53:04.55,02:53:30.27,"아니야, 손 크기는... 이거 맞아."
02:53:30.29,02:53:31.67,내가 미필임?
02:53:31.69,02:53:31.83,경례 광고임?
02:53:31.85,02:53:32.15,"얘가 미필이야, 이 새끼야."
02:53:32.17,02:53:32.21,어?
02:53:33.35,02:53:49.23,얘가 미핀인 걸 감안해야지
02:54:25.94,02:54:47.50,하루 동안 너무 많이 그렸는데?
02:54:47.52,02:54:48.48,이러면 빠르게 진이 빠져 그럼 좋은 거 아니냐고?
02:54:48.60,02:54:49.01,결과론적으로는 좋나?
02:54:52.19,02:54:54.59,이렇게 하루 안에 많이 해버리면
02:54:55.40,02:55:14.72,한번 손 나왔을 때 아 그때 많이 했으니까 오늘 쉬어도 되겠지 하고 약간 장기적으로 쉬어 버릴 때도 있어 자기 문제잖아?
02:55:14.74,02:55:19.57,당연하지 프리랜서는 모든 게 자기 의지에 따라서 결과가 달라진다고
02:55:31.21,02:55:33.27,범파 서약 잘 맞췄냐고요?
02:55:33.29,02:55:42.16,일단 1조 딜러는 됐어 범파 플래티넘도 찍었어 일하면서 할 거 다 했죠?
02:55:42.20,02:55:58.45,V랩 입으니까 대리석 흰상 같아
02:55:58.76,02:56:26.84,고마워요 나도 형처럼 살고 싶다 나처럼 사는 게 뭔데 혹시 이번 만화 어떤 장르인지 여쭤봐도 될까요?
02:56:26.88,02:56:27.00,시트콤입니다
02:56:29.31,02:56:57.17,시스콤 말고 시트콤
02:57:04.91,02:57:27.80,요즘 하루 루틴?
02:57:30.23,02:57:33.17,글쎄요?
02:57:33.19,02:57:33.35,너무 랜덤인듯?
02:57:58.00,02:57:58.62,반님 아시냐구요?
02:57:58.70,02:57:58.77,반님?
02:58:01.29,02:58:03.73,전파 나오는 반이요?
02:58:04.09,02:58:06.61,제국 쪽에?
02:58:06.63,02:58:07.13,그건 아니겠지?
02:58:29.54,02:58:50.47,"던담 검색해보니 레바 1조 650억이고 편집자님은 5,100억이네."
02:58:50.49,02:58:50.97,이런 그은창들 얼마나 던타를 사랑하는 거야?
02:58:50.99,02:58:51.35,그걸 찾아보는 당신은 대체 뭔데?
02:58:52.43,02:59:20.72,이 컷 얘가 너무 부담스럽게 그려졌는데?
02:59:20.92,02:59:21.00,글쎄요?
02:59:22.61,02:59:46.47,생각해본 적 없어 눈꺼풀을 너무 진하게 했나?
02:59:46.49,02:59:47.41,나 덩파져본지 2년 됐는데 다시 시작해야 하다 이제 열심히 살려고 게임 다 끊었는데
02:59:57.26,03:00:18.44,뭐 던파 정도야 아무 때나 해도 되죠?
03:00:57.32,03:01:24.88,선생님이 읽던 안경 쓰긴 했는데 배경 손으로 그리다가 못 해먹겠어서 중간에 그만뒀어 나중에 어시구 하나 시켜야지
03:01:32.65,03:01:42.27,연재전까지는 어시 구하겠네?
03:01:42.29,03:01:55.98,당연하죠 3D 어시 제발 아니 3D는 써도 돼 대신에 3D 티가 나오면 안되지
03:02:11.89,03:02:14.39,3D든 뭐든 소재잖아요?
03:02:14.41,03:02:22.76,아니 그것도 사람들 쓰기 나름이라니까?
03:02:22.78,03:02:38.49,제 머리는... 섀도우 펌입니다.
03:02:38.51,03:02:38.59,음...
03:02:43.93,03:03:12.05,로맨스나 로판에서 은근 3D 많이 써 아니 애초에 3D 안 쓰는 작품 찾는 게 더 쉬워 아니 반대다 3D 안 쓰는 작품 찾는 게 더 어려워 요새 뭐 한 명이 여러 가지 일을 할 수 있으면 몇 명 안 구해도 되겠죠?
03:03:13.45,03:03:15.84,3D가 뭐냐고요?
03:03:15.88,03:03:18.05,말 그대로 3D죠.
03:03:18.07,03:03:21.03,3D가 뭐냐고 하면 당혹스럽네?
03:03:38.69,03:03:41.52,클립 스튜디오 3D 소재 구입해서 연습하고 있어요?
03:03:41.54,03:03:54.77,그래도 돼요 근데 다른 프로그램들이 더 잘 돼 있어서 그렇지 한 명 개같이 굴려서 최소 자본으로 꿀 빨겠다?
03:03:54.79,03:04:03.48,그러기에는 하는 게 많으면 당연히 받는 게 많지 잘하는 사람이 박공 받고 일을 많이 할 리가 없잖아요
03:04:20.44,03:04:24.31,연재 일정 같은 거 다 정해졌냐고?
03:04:24.33,03:04:43.98,아니요 아니 제가 하겠다 해서 냅다 그냥 띵동 하고 업로드 되는 게 아니에요 그러게 좀 구체적인 일정 나올 때까지는 원고 방송 안 하는 게 낫지 않을까?
03:04:45.60,03:04:54.62,아.. 화장실..
03:05:42.96,03:05:58.99,자막 제공 배달의민족
03:06:18.16,03:06:41.72,아 아 아 아 아
03:06:45.03,03:07:02.80,야식을 먹기 뭐하니까 브라운이란게 먹겠습니다.
03:07:12.87,03:07:39.87,나 레바가 던속사 연재할 때도 던파 연재할 때도 완결나고 나서야 쭉 몰아서 봤는데 이번 작품도 완결나면 봐야겠다.
03:07:39.89,03:07:40.41,아낀 돈으로 글리치 완결권까지 사서 볼 거라서.
03:07:42.38,03:08:00.15,근데 사람들은 레바가 연재하고 싶을 때 지통실 같은 데서 나다사푼 연재처 한 개 선착순 이러면 우가가 달려와서 바로 일정 잡아주는 줄 아나 봐.
03:08:00.17,03:08:00.31,나도 그랬어.
03:08:30.19,03:08:54.52,아니?
03:08:54.54,03:08:58.97,나는 병직근무 말고 상황근무를 써서 그런건 안했어요
03:09:15.28,03:09:38.03,상황금 보면 지금 이 시간대가 제일 심심한 시간인데 한 4-5시부터 좀 할 거 많아져요 4-5시 되면 당직사령들이 그... 화상회의를 하거든요 오늘 뭔 일이 있었는지 없었는지 그 화상회의 세팅한다고 이렇게 PPT 만들고 막 해가지고
03:09:53.13,03:10:04.07,그리고 우리들의 옥테인도함
03:10:25.21,03:10:48.54,항상 느낀대 아래쪽 좀 길게 그리는구나 그러긴 해요 그래서 나중에 막 올리거나 깎거나 그래요 그것도 판단력이지 뭐
03:10:54.22,03:11:14.12,옛날엔 이상하게 X같이 군 새끼 찌르면 찌르면 진다는 그런 이상한 그 분위기가 있어가지고 더 하기 힘들었죠
03:11:16.22,03:11:31.80,대체로 인터넷에 있는 소설이나 글들은 다 공군에서 나온 것들이던데
03:12:12.23,03:12:21.23,왜?
03:12:40.18,03:13:07.92,선인들도 그림 그리는 거 티 안 냈는데?
03:13:07.94,03:13:08.36,난 야생동물은 많이 못 본 거 같네
03:13:34.89,03:13:48.59,나 공군 행정병이었는데 항상 일과 오금컷 내고 매일 휴머니스트 국토농부단 입게시판 돌려가면서 시간 때웠음.
03:13:48.61,03:13:49.01,그냥 그런 건 잘 찾아본 적이 없네.
03:14:14.59,03:14:31.83,레바랑 나는 아는두 대 동 또레오레 인정 또레오레?
03:14:31.85,03:14:32.86,나 일병대가 토트넘 챔스 결승 갔을 때라 붙인 번 근무 설대 선인데 30명씩 깨우고 했었음
03:14:36.70,03:14:55.78,당직 근무 설 때마다 행정반 컴퓨터에 이어폰 걷고 국방팀이 들어가서 다큐멘터리 전쟁사 봤음 크크 다들 심심하게 보냈구만.
03:14:55.80,03:14:56.37,바담주에 육군 통신병이 있던데 이제 지렘 실감난다.
03:14:56.38,03:14:59.99,통신이면 뭐 가설이나 교환 그런 쪽으로 가겠네.
03:15:02.86,03:15:27.55,3번째 연습
03:15:29.82,03:15:50.11,아 나 총기 수입하는 시간이 제일 싫었는데 아무리 총기 수입 도구로 총구 쓰셔도 형광등 아래에서 총구 비춰보면 까만 먼지 같은 거 안 떨어져 있음 우리 부대는 사격 자체를 많이 안 해서 그럴 일 별로 없었는데 총도 M16 썼어
03:16:04.80,03:16:23.47,나는 산업체라 23년 1월 분 시작해서 27년 초에나 전역할 듯.
03:16:43.45,03:16:49.75,우리 부대는 전 연대에서 대대로 변경된 거라 연계하에서도 우리 대대로 사격왔음
03:17:09.38,03:17:23.24,나 다음달에 예비군 총 6일 잡혔다 다들 예비군 미루지마 난 대학을 안다녀서 돈 훈련 갭 10플로 받았는데
03:17:55.17,03:18:01.29,나도 동원 3년차다가 코로나 떠서 오염병 끝났는데
03:18:26.12,03:18:47.08,"내가 입대하던 12년도에 무슨 노래 나왔나 찾아보니 강남 스타일, 나 혼자, 벚꽃 엔딩, 바람 기억들이 있네."
03:18:47.10,03:18:47.38,너 진짜 할배 군번이구나.
03:18:47.40,03:18:47.80,레전드긴 하네 그렇게 들으니까.
03:18:47.90,03:18:48.26,맞아 그래서 시바해.
03:18:50.20,03:18:54.03,부대 축제 때.. 축제가 아니고 그냥 행사구나.
03:18:54.05,03:18:58.47,부대 행사 때 사령관 앞에서 강남스타일 춤추게 시켰다니까?
03:19:04.15,03:19:30.86,형 때 군대면 DP느낌이냐고?
03:19:30.88,03:19:34.11,그조리.. 그 정도 그조리까진 모르겠는데 그조리가 있긴 했어
03:19:42.20,03:20:09.60,소대받아도 너무 케바케라서 일단 행정병 새끼들이 좀 부조리가 유독 많긴 해 일단 사무실별로 다 떨어져서 시간을 보내는 터라서 있을 때 군기를 잡아야 된다 약간 그런 이상한 그게 있었어요 그리고 담당 간부한테 받은 스트레스 자기 후이만 되푸는 그런 것도 있지
03:20:17.39,03:20:42.01,소고기 초밥?
03:20:42.03,03:20:42.54,내가 쿠쿠에서 팔법.. 있을 법한 그런 메뉴네
03:20:57.33,03:21:16.13,다음 영상에서 만나요.
03:21:33.54,03:22:01.49,난 전역 전 마지막 분무대 보고 싶은 사람 보고 하고 스타크래프트랑 계약으로 소설 남겨놓고 전역했는데 형도 전역하면서 남겨놓은 거 있었어?
03:22:03.06,03:22:25.30,나는 뭐 시발 국방부 주체로 뭐 호국 어쩌고 미술 대회 열어가지고 그림 하나 그렸었는데 떨어져가지고 그냥 부대 장식 했거든요 듣기로는 아직도 있다고 했어요
03:22:35.70,03:22:43.10,그냥 존나 큰 사절지에 시발 서울 개박살난거 디테일하게 존나 그려놓고 어?
03:22:43.12,03:22:47.17,6.25 서울수복 이런 제목 지어서 시발 냈는데 떨어진
03:23:27.99,03:23:48.55,이 그림 너무 잼민이 펀치처럼 나왔네?
03:23:50.70,03:24:15.94,근데 부대 근황도 듣고 동기들이랑 만나고 하는 게 ㅈㄴ 신기하네 난 한두 명 빼고 군대 때 친했던 사람 다 연락 끊겼는데 그래 난 일단 나도 군대 동기 전원과 연락하고 있잖아 그나마 사람 새끼들이었던 애들끼리만 아직까지 연락하지 똘게이 동기들하고는 이미 연락 끊겼어
03:24:23.70,03:24:25.38,얼마나 똘겨있냐고요?
03:24:25.40,03:24:34.51,일단 개인 정비 시간대마다 알몸으로 TV 앞에서 스쿼트를 100개씩 하던 새끼가 있었어요.
03:24:34.53,03:24:40.26,존나 부담실한.
03:24:40.28,03:24:42.00,몸은 또 존나 좋아요.
03:24:43.17,03:24:43.89,운동을 좋아해서.
03:24:43.91,03:24:47.71,"근육질, 알몸, 남자가 계속 스쿼트하고 있다니까."
03:24:55.19,03:25:23.15,찐알몸이냐고 국방색 녹색 팬티는 입었죠 상가 팬티 그정도로 그냥 헬차가 있냐고?
03:25:23.17,03:25:23.91,아니야 일단 그게 전부가 아니라서 아무튼 여러가지 사건사고가 있지만
03:25:36.70,03:25:52.02,음
03:26:13.06,03:26:34.03,내 전역 전에 후임들이 미쳐 날뛰던데 시들끼리 탁 꽂혀서 지면 뽀뽀기 하던데 훈대는 정신병이 많다 맞아?
03:26:34.05,03:26:41.10,막 씨발 나도 선임 중에 잠 안 온다고 갑자기 술게임 대신에 물게임 하자고 막 물 5리터 막 씨발 다 싸놓고
03:26:41.75,03:26:41.89,어?
03:26:42.23,03:26:46.79,훌게임에서 씨발 진새끼 물 1리터씩 마셨어야 함.
03:26:46.81,03:26:56.86,레알 고문이었어.
03:26:57.06,03:26:57.28,가오퀭이 아니냐고?
03:26:57.56,03:26:58.01,가오퀭이지!
03:27:08.35,03:27:08.45,씨발!
03:27:08.47,03:27:10.58,그래도 자기하시면 자기도 마셨다는 거임.
03:27:11.45,03:27:32.20,그 점에선 선임 중에서 상위 1% 그 새끼 영차 안 갔냐고?
03:27:32.22,03:27:32.90,아 그 사람은 안 찔렸어요
03:27:44.49,03:28:12.25,얘가 안 찌르는 그 존나 ㅈ따타도 안 찔리는 새끼 특은 그래도 풀어줄때 풀어준단거야 한번 ㅈ랄하고 나면 갑자기 PX나가자 하면서 ㅅㅂ 그냥 사소한거라도 그냥 간식이라도 하나 먹이면서 그냥 다음엔 그러지마 이 한마디 하는 새끼랑 안하는 새끼랑 거기서 갈려요 ㅈㄹ만 하는 새끼 그래도 ㅈㄹ하고 한번은 그래도 사람처럼 대해주는 새끼
03:28:15.30,03:28:22.87,그냥 니가 조련당한 거야?
03:28:22.89,03:28:39.14,아 그래도 시발 당근이라도 준 게 어딥니까 채찍만 때리는 새끼랑 당근이라도 준 새끼 내 선임은 지 후임 닦고 져서 옷 다 벗겨졌다고 찌도 그 후임이랑 닦고 뜯어만 찌도 지고 다 벗더라 크크크
03:28:44.48,03:29:10.81,아스 레이팅 존나 당했지 아 내 시발 같은 순천 동양인 선임 그 새끼 씨발 레알 죽여버렸어야 됐는데
03:29:12.93,03:29:30.74,같은 순천 출신이라길래 나 존나 잘해줄 줄 알았는데 그 새끼가 제일 씨발놈이었어 나중에 우리 집 앞에 스크린 골프장이 그 새끼 아버지가 하시는 골프장이라는 소식 듣고 나 불 지를까 존나 고민했다고
03:29:41.99,03:29:43.27,썰 풀어달라고?
03:29:43.29,03:30:07.95,그냥 그때 한참 푸른거탑이 유행할 때라서 거기에 나오는 부조리 일단 다 했고 지 재밌다고 다 했고 하루는 뭐 지 전투화가 사라졌다면서 잊지도 않은 전투화 찾느라 일주일 꼬박 쓰고 그냥 지랄 연병 다 했어요 그래놓고 지랄 다 한 다음에 어?
03:30:08.76,03:30:15.93,근데 후임 들어오니까 후임이랑 나랑 딱 씨발 모아두고 승관이가 여태 얼마나 고생했는지 알아?
03:30:15.95,03:30:38.39,니들 짬대고 받으려면 승관이한테 똑바로 A지랄 하길래 씨발 내가 감동먹어서 오열 지금 생각하면 존나 가스라이팅 당해가서 씨발 내가 제정신이 아니었는데 근데 그 한마디 존나 감동이거든요 그 당시엔
03:30:40.40,03:31:09.07,인하고 나니까 내가 미쳤었구나 싶지 그 당시는 씨발 레알레전드였다고
03:31:10.16,03:31:27.83,뭐야 너 이미 조교당했던 순댓이었냐?
03:31:27.85,03:31:28.11,그때 조교 존나 하겠지.
03:31:28.13,03:31:29.22,맨날 잘해주다가 한번 엄하게 대하는 사람보다 맨날 채찍질하다가 한번 잘해주는 게 더 감동적인 것!
03:31:29.24,03:31:29.90,그런 것이 군대인 일경까지 남성성이 거세당하는 것이 군대다.
03:31:29.92,03:31:30.20,마음에 여우가 없기 때문에
03:31:38.21,03:31:46.24,왜 그냥 매일매일 매일매일이 존나 전쟁이었는데 2등병때 그냥 내가 맞선인보다 6시 전인가?
03:31:46.36,03:32:08.18,그 6시 땡 치자마자 불 내가 선인보다 먼저 못키면 그냥 진짜 X된 날입니다 음기제로 바꾼건 한 3병대쯤이죠?
03:32:10.31,03:32:37.78,난 힙합 당했을 때 내가 일일이
03:32:38.12,03:32:47.39,선인들 찾아다니면서 어디로 모이라고 전파하는 게 진짜 너무 힘들었어.
03:32:47.41,03:33:02.35,한 사람 한 사람 찾아가서 사정을 얘기하고 어디로 가라고 얘기하는 그 심정이 진짜 끔찍해요.
03:33:06.52,03:33:09.82,요즘은 카톡을 하네.
03:33:09.84,03:33:10.12,그러게요.
03:33:10.14,03:33:32.22,애초에 요새는 후임들한테 관심도 없다더만.
03:33:35.90,03:34:02.33,하여튼 2등병 때가 내 인생에서 가장 서럽고 X같은 순간들이었어 복저근막염 걸려가지고 X발 근데 제 인생 거의 처음으로 X발 혼자 X나 그 느낌
03:34:03.98,03:34:33.31,그니까 족저근막염이 발 있으면 여기가 존나 아픈거거든요 여기 사이 발 사이가 그래서 너무 아파가지고 씨발 군병 간대 군병원에서 제대로 보지도 않고 그냥 냅다 통깁스를 갈겨버린거야 그래서 씨발 그러고 복귀하니까 이등병 새끼가 벌써 뺑기부리리라고 통깁스 하고 왔다고 막 지랄 연병하길래
03:34:35.94,03:34:40.15,그래서 그 통깁스하고 쩔뚝쩔뚝 하면서 할 일은 다 했단 말이야?
03:34:40.35,03:34:52.46,그래서 ㅅㅂ 도저히 못 참아가지고 내가 그 밤에 ㅅㅂ 몰래 나가가지고 돌로 통깁스를 박살 냈어요 ㅅㅂ 랩 번호 번호 조개 깨듯이 그냥
03:34:56.78,03:35:18.89,그리고 통깁스 벗고 이렇게 또 씨발 뛰어다니니까 역시 뺑끼가 맞았다고 막 씨발 또 지랄하는 거임 진짜 진짜 너무 얼어고 씨발 서럽고 슬프고 씨발 난 이등병 때가 내 생에 지은 이윤 많이 처먹었던 시절이었지 나라 통깁 포함 총 3명이서 피자 9판 먹었지
03:35:30.28,03:35:54.63,갑자기 최근 뉴스에서 군인이 네모반에서 틱톡 찍는다고 떴던거 생각난다 재밌겠다
03:35:56.42,03:36:22.62,그래도 나중에 일병 좀 꺾이고 나서 요령 생기니까 입소문 타는 법 배워서 그래도 좀 양반으로 보냈어요 털리는 것도 재능이야 호감작 하는 게 진짜 중요해요 여러분도 이거 존나 선임들은
03:36:24.33,03:36:38.54,남자 새끼들이 그냥 단순해서 한 번 더 사과받는 걸 존나게 좋아해요.
03:36:38.56,03:36:50.27,혼날 때 그냥 조용히 털리다가 한 3일 지나서 가시고 한 500원짜리 하나 사들고 누구 누구님 제가 생각을 좀 해보니까 그때 진짜 제가 잘못했는 것 같습니다.
03:36:50.29,03:36:52.16,이거 진짜 별거 아닌데 좀 드시고
03:36:52.54,03:36:54.80,그냥 사과드리러 왔습니다.
03:36:55.36,03:37:02.57,이러면서 아니야 아니야 아니야 괜찮아 가자 가자 하면서 PSN 또 데려가.
03:37:02.83,03:37:03.17,좋아 죽어.
03:37:03.67,03:37:06.62,그러면 또 자기 동기들한테 자랑을 해요.
03:37:06.82,03:37:18.21,우리 막내가 내가 혼내는데 미안하다고 간식을 사서 왔다.
03:37:18.23,03:37:21.33,너네 후임은 이런 새끼 있냐 이러면서 소문이 나.
03:37:23.27,03:37:47.70,막내가 허락 없이 피엑스 갔다 안 갈구냐고?
03:37:47.72,03:37:50.08,누가 데려가는 거면 뭐 변명거리 있죠?
03:37:50.44,03:37:51.32,혼자선 못 갔어
03:37:57.59,03:38:21.64,난 싸지마을 상병 때 처음 가봤어요 그 전까지는 못가가지고
03:38:23.63,03:38:45.15,그러면 이제 그쪽 선임들은 지 후임들한테 니네는 시발 승권이 좀 보고 배워라 승권이는 말이라도 저렇게 하고 미안함을 표하는데 니들은 뭐냐 이러고 또 갓스라이킹하지 크크 그 때도 없었다고
03:38:47.27,03:39:10.99,간부 사권사고?
03:39:16.16,03:39:31.56,간무사건 사고야.
03:39:31.58,03:39:33.81,간무사건 사고는 보통 병사 귀까지 웬만해선 잘 안 들어갔는데.
03:39:33.83,03:39:40.64,간무사건 사고는 진짜 진짜 법에 위축될 만한 그런 사건 사고들이라서 언급하기도 뭐해.
03:39:55.28,03:40:06.35,난 3개월 동기제라 막서님 층만 34명이었는데 사람마다 성향이 다 달라서 힘들더라.
03:40:18.19,03:40:18.43,이상한 간부는 없었냐?
03:40:18.45,03:40:18.67,간부가 다 이상하지.
03:40:18.69,03:40:19.11,뭘 좋아하는 간부 찾는 게 더 어렵죠.
03:40:21.12,03:40:32.63,여광구한테 고백했다가 영창가게에 있었는데 다른 중대라 정확한 사연을 몰라서 아쉬웠음 음...
03:40:58.70,03:41:23.35,포다리 사주신 분 우리 정작과라서 교육장교님이 사주셨었지 흑백 주장하다니 포인트 컬러로 아니야 흑백 맞아요 지금 지금 화면상으로
03:41:23.97,03:41:46.59,지금 음영 대비 차이가 있어서 그렇지 흑백입니다 지금 이런 식으로 나 94반 출신인데 취소해라 그 말 그럼 당신이 더 체감할 거 아니야 멀쩡한 사람이 더 없다는 거
03:41:54.40,03:42:21.69,그가 아주 잘 먹히거든요 나도 항상 머리 귀찮아서 항상 3mm로 자르는 바람에 나갈 때마다 거의 신병 같았거든
03:42:23.53,03:42:25.39,요즘도 그런게 먹히냐구요?
03:42:25.41,03:42:51.66,식당은 모르겠고 포장마차면 거의 100% 먹힘 10군데 가면 9군데는 먹힘 아니 이등병약장 붙이고 머리 3mm 깎아버리로 떡볶이 1인분어치 먹고 있으면 치김은 무조건 줌
03:43:05.11,03:43:14.88,경장에 3mm 하는 놈이 어딨냐고?
03:43:14.90,03:43:16.02,나!
03:43:16.04,03:43:17.88,나 전역할 때도 3mm로 잘랐는데?
03:43:33.04,03:43:34.18,3mm까지는 아니구나?
03:43:34.92,03:43:57.03,이거 몇 mm냐?
03:43:57.05,03:43:57.17,좀 자랐네.
03:43:57.19,03:43:57.25,우와!
03:43:57.27,03:43:57.37,원딘이냐?
03:44:03.56,03:44:18.20,저런 설정으로 찍은 거지 다 동기들이에요 이등병인 설정으로 찍은 거지 저녁날에 저기 저저저저 그냥 사진관 가서 3장 찍고 흩어지자고 해가지고
03:44:45.39,03:44:57.28,난 그냥 귀찮아서 삿발하고 다녔는데 행복하니 반항하냐고 맨날 갈구기 응대 때 사진이 또 있을 것 같은데
03:45:39.07,03:45:56.34,군대 사진 찾기 힘드네
03:46:16.99,03:46:38.04,와 시발 사진이 분명 있었는데 내 기억에 분명 분명 난 당직설때 야간 순찰 돌면 영내에 고라니들 3-4마리씩 돌아다니는거 구경하면서 순찰 돌았는데
03:47:01.24,03:47:02.04,블로그에 없냐고요?
03:47:03.08,03:47:30.44,그래서 블로그 뒤지고 있어 내 너른쪽이 저예요 여기
03:47:33.18,03:47:58.38,헐 옛날 생각나
03:47:59.66,03:48:29.06,헐 아 옛날 생각나 존댄다 아
03:48:30.66,03:48:35.61,군인 느낌 나네요 저 나 개사이코 선임처럼 생겼다고?
03:48:36.21,03:48:47.35,저 나 너무하네 이때 화질이라서 최선이다 이게
03:48:58.05,03:49:27.01,애초에 제가 찍은 사진이 아니에요 봐봐 얘가 들고 있잖아 20살 이승권 귀하네 21살이구나 20살 이승권
03:49:28.59,03:49:40.74,머리 존나 길다고?
03:49:52.57,03:49:52.65,그런가?
03:49:52.68,03:49:54.40,여기엔 없어요 창 밖으로 슬리퍼 던지면서 야 찾아와 하거나 뭔 구슬대기 같은 거 흩뿌리면서 드래곤볼 모으는 새끼 피엑스 사준다 선착순 지금부터 서로 죽여라
03:49:55.69,03:49:58.04,이게 15년 전이라고?
03:49:58.30,03:50:23.91,레전드 아니구나 14년인가?
03:50:25.76,03:50:54.05,헐 슈퍼 고대의 청이다
03:50:55.73,03:51:11.14,또 사진 없나?
03:51:30.88,03:51:59.59,어 안돼 거의 15년이 마지막 그거네
03:52:00.60,03:52:28.58,옛날 블로그다 와 스무살 셀카다 레바닌 지금 그림은 누가 건석사 정의를 보고 따라 그리는 연습한 것 같은데 피드백 좀 해주세요
03:52:29.93,03:52:32.87,"저 때는 폴더폰이었죠, 그쵸?"
03:52:32.89,03:52:47.74,"맞아, 군대 가기 전 사진이야 무섭다, 무서워"
