시작 시간,start_sec,종료 시간,end_sec,speaker,내용,live_id
01:43:23,6203.96,01:43:25,6205.96,UNKNOWN,이제 진짜 보여줘,
01:43:25,6205.96,01:43:50,6230.26,UNKNOWN,이새끼 저격같은데?,
01:43:50,6230.26,01:43:52,6232.26,UNKNOWN,저격이면 엎드려,
01:43:52,6232.26,01:43:57,6237.59,UNKNOWN,오쇼 마린이 싫어하는 사람,
01:43:57,6237.59,01:43:59,6239.59,UNKNOWN,특징 초반에 바로 죽음,
01:43:59,6239.59,01:44:01,6241.59,UNKNOWN,저격이면 엎드려,
01:44:01,6241.59,01:44:08,6248.62,UNKNOWN,따라오면 저격임,
01:44:08,6248.62,01:44:13,6253.08,UNKNOWN,야 이 개자식아 이새끼,
01:44:13,6253.08,01:44:15,6255.08,UNKNOWN,이새끼 이새끼 이새끼,
01:44:15,6255.08,01:44:17,6257.08,UNKNOWN,나 저격해서 정지 먹은,
01:44:17,6257.08,01:44:19,6259.08,UNKNOWN,새끼가 10명은 넘어 지금,
01:44:21,6261.08,01:44:35,6275.69,UNKNOWN,그럼 탑10에서 보자 내 눈에 띄지마라,
01:44:35,6275.69,01:44:37,6277.69,UNKNOWN,맞아 저격인거 티만 안내면 돼,
01:44:37,6277.69,01:44:39,6279.69,UNKNOWN,사실,
01:44:39,6279.69,01:44:41,6281.69,UNKNOWN,안그래도 빨리 뒤지는데 뭔 저격이야,
01:44:41,6281.69,01:45:14,6314.54,UNKNOWN,아 씨발,
01:45:14,6314.54,01:45:16,6316.54,UNKNOWN,나도 장전했다고,
01:45:16,6316.54,01:45:18,6318.54,UNKNOWN,씨발,
01:45:18,6318.54,01:45:23,6323.67,UNKNOWN,왜 안 나가,
01:45:25,6325.67,01:45:52,6352.54,UNKNOWN,이새끼는 무슨 오데스하고 다른 맵하자,
01:45:52,6352.54,01:45:54,6354.54,UNKNOWN,아 그럴까,
01:45:54,6354.54,01:45:59,6359.06,UNKNOWN,지금 다른 맵할까,
01:45:59,6359.06,01:46:02,6362.86,UNKNOWN,실력보니까 저격해도 볼수도 없겠구만,
01:46:02,6362.86,01:46:04,6364.86,UNKNOWN,그쵸,
01:46:04,6364.86,01:46:06,6366.86,UNKNOWN,그니까 저격하지 말라고,
01:46:06,6366.86,01:46:17,6377.11,UNKNOWN,아 미라마야,
01:46:17,6377.11,01:46:40,6400.1,UNKNOWN,아이고,
01:46:40,6400.1,01:46:44,6404.09,UNKNOWN,고맙습니다 사랑해요,
01:46:44,6404.09,01:46:46,6406.09,UNKNOWN,행복하세요,
01:46:46,6406.09,01:46:52,6412.15,UNKNOWN,이럴수가 이럴수가,
01:46:52,6412.15,01:46:54,6414.15,UNKNOWN,고마워요 감사합니다,
01:46:54,6414.15,01:46:56,6416.15,UNKNOWN,좋은 하루 되세요,
01:46:56,6416.15,01:47:00,6420.33,UNKNOWN,감사합니다,
01:47:00,6420.33,01:47:02,6422.33,UNKNOWN,좋은 모습 한번 보여드리겠습니다,
01:47:02,6422.33,01:47:04,6424.33,UNKNOWN,근데 방금 정말 저격이었을까,
01:47:04,6424.33,01:47:06,6426.33,UNKNOWN,룩 멋있어서 온거일수도 있고,
01:47:06,6426.33,01:47:08,6428.33,UNKNOWN,니가가서 그냥 바닥깔치고 싶었던것일수도 있고,
01:47:08,6428.33,01:47:10,6430.33,UNKNOWN,씨발,
01:47:10,6430.33,01:47:12,6432.33,UNKNOWN,우연히 두번 겹치면 뭐다,
01:47:12,6432.33,01:47:14,6434.33,UNKNOWN,주식으로 돈돈 벌었다고,
01:47:14,6434.33,01:47:16,6436.33,UNKNOWN,오만원 보고도 안뛰어지네,
01:47:16,6436.33,01:47:18,6438.33,UNKNOWN,리액션하지 말라잖아,
01:47:18,6438.33,01:47:32,6452.07,UNKNOWN,존마나 새끼야,
01:47:32,6452.07,01:47:34,6454.07,UNKNOWN,아니 준 분은 얌전해 주시는데,
01:47:34,6454.07,01:47:36,6456.07,UNKNOWN,왜 씨발 니가 생색을 부려,
01:47:36,6456.07,01:48:03,6483.64,UNKNOWN,무시하래서 무시하랬더니,
01:48:03,6483.64,01:48:05,6485.64,UNKNOWN,와 이걸 무시하네 라고 말라올듯,
01:48:05,6485.64,01:48:29,6509.98,UNKNOWN,크크,
01:48:29,6509.98,01:48:31,6511.98,UNKNOWN,전 본인이 생색을 내면 보기 별로니까,
01:48:31,6511.98,01:48:33,6513.98,UNKNOWN,다른 사람이 생색내줘야해,
01:48:33,6513.98,01:48:35,6515.98,UNKNOWN,그래야 그림이 이쁘잖아,
01:48:35,6515.98,01:48:37,6517.98,UNKNOWN,뭐 대체 무슨 그림을 보고 있는건데,
01:48:37,6517.98,01:48:58,6538.28,UNKNOWN,아,
01:48:58,6538.28,01:49:00,6540.28,UNKNOWN,겨우 뚜벅이 신세인가,
01:49:00,6540.28,01:49:06,6546.25,UNKNOWN,이쪽에도 한명 내리던데 방금전에,
01:49:06,6546.25,01:49:32,6572.5,UNKNOWN,오케이 파밍하다가,
01:49:32,6572.5,01:49:34,6574.5,UNKNOWN,지나가는 차,
01:49:34,6574.5,01:49:36,6576.5,UNKNOWN,헤드샷 쏘고,
01:49:36,6576.5,01:49:38,6578.5,UNKNOWN,차 뺏은 다음에,
01:49:38,6578.5,01:50:01,6601.75,UNKNOWN,인서클 하면 되겠지,
01:50:01,6601.75,01:50:03,6603.75,UNKNOWN,이제 SR만 뜨면 되는데,
01:50:03,6603.75,01:50:11,6611.19,UNKNOWN,아 에이스 들까,
01:50:11,6611.19,01:50:13,6613.19,UNKNOWN,에이스 들자,
01:50:13,6613.19,01:50:38,6638.74,UNKNOWN,홀로그램 하나 떴으면 좋겠는데요,
01:50:38,6638.74,01:51:23,6683.72,UNKNOWN,미세먼지,
01:51:23,6683.72,01:51:32,6692.92,UNKNOWN,길거리에 차가 안되있으면 좋겠는데,
01:51:32,6692.92,01:51:36,6696.58,UNKNOWN,언제 합방이냐구요,
01:51:36,6696.58,01:51:40,6700.09,UNKNOWN,몰라요,
01:51:40,6700.09,01:51:42,6702.09,UNKNOWN,그건 블루가 정해줍니다,
01:51:42,6702.09,01:51:48,6708.92,UNKNOWN,블루한테 이리 맸거든요,
01:51:48,6708.92,01:52:05,6725.29,UNKNOWN,차다,
01:52:05,6725.29,01:52:11,6731.86,UNKNOWN,루톰트가 왜 자꾸 나와,
01:52:11,6731.86,01:52:54,6774.54,UNKNOWN,저 차 타러 가다가 대가리 박고 죽는 상상함,
01:52:54,6774.54,01:52:56,6776.54,UNKNOWN,SR,
01:52:56,6776.54,01:52:58,6778.54,UNKNOWN,SR,
01:52:58,6778.54,01:53:00,6780.54,UNKNOWN,아 에스크스라도 들어야겠다 이거,
01:53:00,6780.54,01:53:11,6791.53,UNKNOWN,라고 하니까 카구팔이,
01:53:11,6791.53,01:53:17,6797.66,UNKNOWN,레바가 뛰어다니다가 차에 치였는데,
01:53:17,6797.66,01:53:19,6799.66,UNKNOWN,그 사람이 호시 영아리닐 가능성,
01:53:19,6799.66,01:53:21,6801.66,UNKNOWN,역허인지 맞히면 천원,
01:53:21,6801.66,01:53:23,6803.66,UNKNOWN,로또 사야되는거 아님,
01:53:23,6803.66,01:53:49,6829.53,UNKNOWN,난 왜 이 길로 가고있지,
01:53:49,6829.53,01:54:15,6855.24,UNKNOWN,아 오토바이 소리 들렸는데,
01:54:15,6855.24,01:54:58,6898.33,UNKNOWN,오른쪽에서 차 소리가 들리는거 같은데,
01:54:58,6898.33,01:55:00,6900.33,UNKNOWN,아닌가,
01:55:00,6900.33,01:55:12,6912.92,UNKNOWN,어 야야야야야야,
01:55:12,6912.92,01:55:44,6944.9,UNKNOWN,이렇게 가서,
01:55:44,6944.9,01:56:39,6999.22,UNKNOWN,이렇게 가서,
01:56:39,6999.22,01:56:41,7001.22,UNKNOWN,여기다가,
01:56:41,7001.22,01:56:47,7007.32,UNKNOWN,자기장 좁혀집에 이동하죠,
01:56:47,7007.32,01:56:49,7009.32,UNKNOWN,어?,
01:56:49,7009.32,01:56:53,7013.78,UNKNOWN,오케이 스즈메 문단속,
01:56:53,7013.78,01:56:55,7015.78,UNKNOWN,여기서 좁혀지면,
01:56:55,7015.78,01:56:57,7017.78,UNKNOWN,쓰읍,
01:56:57,7017.78,01:56:59,7019.78,UNKNOWN,왜 이번에 위로 좁혀질거 같은데요,
01:56:59,7019.78,01:57:01,7021.78,UNKNOWN,느낌이,
01:57:01,7021.78,01:57:16,7036.55,UNKNOWN,삘이 그래,
01:57:16,7036.55,01:57:25,7045.21,UNKNOWN,어이 오케이,
01:57:25,7045.21,01:57:56,7076.36,UNKNOWN,여기로 간다,
01:57:56,7076.36,01:58:24,7104.66,UNKNOWN,졸라 불안한데 5킬까진 무리라도 2킬이라도 해줘,
01:58:24,7104.66,01:58:26,7106.66,UNKNOWN,야 1킬은 그래도 매판 한번씩은,
01:58:26,7106.66,01:58:57,7137.72,UNKNOWN,하지 않았냐 아닌가,
01:58:57,7137.72,01:58:59,7139.72,UNKNOWN,호 호 호 호 문단속,
01:58:59,7139.72,01:59:13,7153.94,UNKNOWN,아 아인식처 좋아요,
01:59:13,7153.94,01:59:15,7155.94,UNKNOWN,진짜 게이같다고,
01:59:15,7155.94,01:59:17,7157.94,UNKNOWN,그러면 뭐,
01:59:17,7157.94,01:59:19,7159.94,UNKNOWN,여우포처럼 총소리라는것마다 달려가서,
01:59:19,7159.94,01:59:23,7163.35,UNKNOWN,막 싹 죽여야돼,
01:59:23,7163.35,01:59:25,7165.35,UNKNOWN,내가하면 황금고블린 된다고,
01:59:25,7165.35,01:59:33,7173.05,UNKNOWN,블루는 그러던데,
01:59:33,7173.05,01:59:45,7185.99,UNKNOWN,그건 긴블루고,
01:59:45,7185.99,01:59:47,7187.99,UNKNOWN,저 꼭대기 뭐지,
01:59:47,7187.99,02:00:04,7204.65,UNKNOWN,나무구나,
02:00:04,7204.65,02:00:06,7206.65,UNKNOWN,언제까지 그렇게 플레이할거냐,
02:00:06,7206.65,02:00:12,7212.49,UNKNOWN,범블루 닉네임 재정환할거임,
02:00:12,7212.49,02:00:14,7214.49,UNKNOWN,내 블루가 버츄버 어떤 분 데려다주시는거임,
02:00:14,7214.49,02:00:16,7216.49,UNKNOWN,그건 블루가 정할겁니다,
02:00:16,7216.49,02:00:22,7222.04,UNKNOWN,전 몰라요,
02:00:22,7222.04,02:00:24,7224.04,UNKNOWN,이제 슬슬 사람들,
02:00:24,7224.04,02:00:29,7229.62,UNKNOWN,만날때가 됐는데,
02:00:29,7229.62,02:00:31,7231.62,UNKNOWN,왠지 이런 허허벌판,
02:00:31,7231.62,02:00:33,7233.62,UNKNOWN,줄여서 허벌랜딩,
02:00:33,7233.62,02:00:37,7237.26,UNKNOWN,줄여서 허벌랜딩,
02:00:37,7237.26,02:00:39,7239.26,UNKNOWN,이렇게 날거같은데,
02:00:39,7239.26,02:00:48,7248.33,UNKNOWN,뭘 꼭해,
02:00:48,7248.33,02:00:51,7251.61,UNKNOWN,자리 괜찮은데 지금,
02:00:51,7251.61,02:01:21,7281.9,UNKNOWN,발소리 안났냐고,
02:01:21,7281.9,02:01:50,7310.36,UNKNOWN,안났는데,
02:01:50,7310.36,02:02:06,7326.38,UNKNOWN,경박사 한명,
02:02:06,7326.38,02:02:10,7330.17,UNKNOWN,경박사 한명,
02:02:10,7330.17,02:02:12,7332.17,UNKNOWN,대다수 여기 이 도시에 모여있을거같은데,
02:02:12,7332.17,02:02:14,7334.17,UNKNOWN,대다수 여기 이 도시에 모여있을거같은데,
02:02:14,7334.17,02:02:16,7336.17,UNKNOWN,이미 센터는 누가 먹었을거같고,
02:02:16,7336.17,02:02:24,7344.06,UNKNOWN,그러게 총소리도 안나네 어떡해,
02:02:24,7344.06,02:02:26,7346.06,UNKNOWN,났다 존나멀리서,
02:02:26,7346.06,02:02:30,7350.07,UNKNOWN,반대편에,
02:02:30,7350.07,02:02:53,7373.7,UNKNOWN,대부분 어디서 내렸길래,
02:02:53,7373.7,02:02:55,7375.7,UNKNOWN,대부분 어디서 내렸길래,
02:02:55,7375.7,02:02:57,7377.7,UNKNOWN,총소리도 안났는데 다 죽었냐,
02:02:57,7377.7,02:03:01,7381.62,UNKNOWN,오히려 이 남쪽에는 별로 사람이 안내렸나봐,
02:03:01,7381.62,02:03:36,7416.3,UNKNOWN,오히려 이 남쪽에는 별로 사람이 안내렸나봐,
02:03:36,7416.3,02:03:46,7426.74,UNKNOWN,한대,
02:03:46,7426.74,02:04:49,7489.22,UNKNOWN,저기 자기장 아니야?,
02:04:49,7489.22,02:04:51,7491.22,UNKNOWN,너 무서워,
02:04:51,7491.22,02:05:43,7543.5,UNKNOWN,어디가 안전할까,
02:05:43,7543.5,02:05:45,7545.5,UNKNOWN,여기 괜찮은데,
02:05:45,7545.5,02:06:19,7579.21,UNKNOWN,나 쏘던 새끼 저 새끼 차타고 오겠지,
02:06:19,7579.21,02:07:33,7653.18,UNKNOWN,도망쳐,
02:07:33,7653.18,02:07:47,7667.98,UNKNOWN,슬슬 내려와야돼,
02:07:47,7667.98,02:07:49,7669.98,UNKNOWN,집에 아무도 없겠지,
02:07:49,7669.98,02:07:51,7671.98,UNKNOWN,있었으면 지금 날 쐈겠지,
02:07:51,7671.98,02:08:05,7685.05,UNKNOWN,있었으면 지금 날 쐈겠지,
02:08:05,7685.05,02:09:06,7746.44,UNKNOWN,애매한데,
02:09:06,7746.44,02:09:08,7748.44,UNKNOWN,총알이 너무 딸려,
02:09:08,7748.44,02:09:20,7760.74,UNKNOWN,아 뒤에 있었네,
02:09:20,7760.74,02:09:39,7779.83,UNKNOWN,아 뒤에 있었네,
02:09:39,7779.83,02:09:41,7781.83,UNKNOWN,그래도 이 게임 나쁘지 않았어,
02:09:41,7781.83,02:09:43,7783.83,UNKNOWN,차 계속 끌고다닐꺼 그랬나,
02:09:43,7783.83,02:10:07,7807.66,UNKNOWN,1킬이 한계라고?,
02:10:07,7807.66,02:10:09,7809.66,UNKNOWN,아니야 한계는 누군가 정하는게 아니야,
02:10:09,7809.66,02:10:13,7813.54,UNKNOWN,아니야 한계는 누군가 정하는게 아니야,
02:10:13,7813.54,02:10:22,7822.84,UNKNOWN,아 또 미라바야,
02:10:22,7822.84,02:10:26,7826.25,UNKNOWN,주총 뭐냐구요?,
02:10:26,7826.25,02:10:28,7828.25,UNKNOWN,그냥 죽는거 아무거나 씁니다,
02:10:28,7828.25,02:10:33,7833.96,UNKNOWN,그냥 죽는거 아무거나 씁니다,
02:10:33,7833.96,02:10:35,7835.96,UNKNOWN,얘 그 거리에서 존나 잘 쏜다,
02:10:35,7835.96,02:10:49,7849.26,UNKNOWN,무방비하기도 했는데,
02:10:49,7849.26,02:11:15,7875.06,UNKNOWN,생각보다 멀었단 말이야,
02:11:15,7875.06,02:11:22,7882.44,UNKNOWN,임팔라,
02:11:22,7882.44,02:11:33,7893.82,UNKNOWN,좀 멀리 갈까?,
02:11:33,7893.82,02:11:38,7898.73,UNKNOWN,저거 자동차인가?,
02:11:38,7898.73,02:12:13,7933.5,UNKNOWN,차다,
02:12:13,7933.5,02:12:37,7957.99,UNKNOWN,저 새끼 뭐야,
02:12:37,7957.99,02:12:53,7973.21,UNKNOWN,해보자 이거냐,
02:12:53,7973.21,02:13:05,7985.42,UNKNOWN,오케이 따라와,
02:13:05,7985.42,02:13:07,7987.42,UNKNOWN,오케이 일단 한국인 아님,
02:13:07,7987.42,02:13:36,8016.97,UNKNOWN,개 존마나 새끼야,
02:13:36,8016.97,02:13:49,8029.4,UNKNOWN,안돼,
02:13:49,8029.4,02:14:05,8045.22,UNKNOWN,거리 멀어진다,
02:14:05,8045.22,02:14:38,8078.81,UNKNOWN,이 새끼 파밍한다,
02:14:38,8078.81,02:14:50,8090.22,UNKNOWN,지옥 끝까지 쫓아가주마,
02:14:50,8090.22,02:15:13,8113.56,UNKNOWN,저 새끼 다리 건너가는데?,
02:15:13,8113.56,02:15:15,8115.56,UNKNOWN,저기서 승부를 보자는 뜻인가?,
02:15:15,8115.56,02:15:49,8149.82,UNKNOWN,저기서 승부를 보자는 뜻인가?,
02:15:49,8149.82,02:15:56,8156.1,UNKNOWN,오케이,
02:16:00,8160.02,02:16:02,8162.02,UNKNOWN,재밌었다,
02:16:02,8162.02,02:16:07,8167.96,UNKNOWN,악당에 어울리는 최후였어,
02:16:07,8167.96,02:16:27,8187.02,UNKNOWN,악당에 어울리는 최후였어,
02:16:27,8187.02,02:16:35,8195.64,UNKNOWN,에란겔이네,
02:16:35,8195.64,02:16:43,8203.02,UNKNOWN,필리핸만양가 돼지네,
02:16:43,8203.02,02:17:40,8260.36,UNKNOWN,알고보니 외국인 스트리 너였고,
02:17:40,8260.36,02:17:42,8262.36,UNKNOWN,ática,
02:17:42,8262.36,02:17:44,8264.36,UNKNOWN,방금 허기 sine 총옵자다,
02:17:44,8264.36,02:17:52,8272.12,UNKNOWN,뭔 이 상황에 밀 sto,
02:17:52,8272.12,02:17:57,8277.0,UNKNOWN,내가 여기가 내 애착지야,
02:17:57,8277.0,02:18:09,8289.62,UNKNOWN,내가 여기가 내 애착지야,
02:18:09,8289.62,02:18:10,8290.22,UNKNOWN,어? business,
02:18:10,8290.22,02:18:10,8290.62,UNKNOWN,이 새낀봐라,
02:18:10,8290.62,02:18:11,8291.02,UNKNOWN,things,
02:18:11,8291.02,02:18:12,8292.92,UNKNOWN,these things,
02:18:12,8292.92,02:18:13,8293.12,UNKNOWN,would you against,
02:18:13,8293.12,02:18:13,8293.16,UNKNOWN,such things,
02:18:13,8293.16,02:18:15,8295.16,UNKNOWN,혹시 너 날 노리고 있는거니?,
02:18:15,8295.16,02:18:35,8315.27,UNKNOWN,밑에 내려갔다,
02:18:39,8319.27,02:18:41,8321.27,UNKNOWN,말이 심한거 아니야 근데?,
02:19:35,8375.36,02:19:36,8376.36,UNKNOWN,멀었다,
02:19:36,8376.36,02:19:52,8392.09,UNKNOWN,오케이 이정도,
02:19:52,8392.09,02:19:53,8393.09,UNKNOWN,저격인가?,
02:19:53,8393.09,02:19:58,8398.14,UNKNOWN,저격이면 진짜 티내지 말고 그냥 가라,
02:20:15,8415.7,02:20:30,8430.82,UNKNOWN,걔 아직도 저기 있을까?,
02:20:30,8430.82,02:20:40,8440.04,UNKNOWN,있다,
02:20:40,8440.04,02:21:12,8472.98,UNKNOWN,언제까지 거기에,
02:21:32,8492.7,02:21:33,8493.7,UNKNOWN,멈췄어,
02:21:34,8494.7,02:21:35,8495.7,UNKNOWN,뭐야 렉,
02:21:55,8515.46,02:21:56,8516.46,UNKNOWN,마이크는 들려요?,
02:22:21,8541.6,02:22:27,8547.47,UNKNOWN,또 파란차 나타나면 그 새끼 신고함,
02:22:33,8553.02,02:22:34,8554.02,UNKNOWN,파란차 아니네,
02:22:34,8554.02,02:22:39,8559.41,UNKNOWN,야 잘한다 애들,
02:22:40,8560.41,02:22:41,8561.41,UNKNOWN,이걸 서로 맞추네,
02:22:41,8561.41,02:22:59,8579.47,UNKNOWN,캠이 안 꽂혀져요,
02:23:22,8602.26,02:23:39,8619.07,UNKNOWN,뭐야 이거,
02:23:42,8622.42,02:24:09,8649.95,UNKNOWN,샘이 버티버 아님?,
02:24:09,8649.95,02:24:10,8650.95,UNKNOWN,잠깐만,
02:24:10,8650.95,02:24:13,8653.95,UNKNOWN,캠선을 뺐다 꽂아볼게요,
02:24:14,8654.95,02:24:16,8656.95,UNKNOWN,이런 부추한 곳에서 배그 많던데?,
02:24:20,8660.16,02:24:23,8663.16,UNKNOWN,저렇게 보니까 잘생긴 동남아인으로 보이네,
02:24:23,8663.16,02:24:48,8688.7,UNKNOWN,크크,
02:24:48,8688.7,02:24:49,8689.7,UNKNOWN,이거 안되네?,
02:25:00,8700.88,02:25:59,8759.02,UNKNOWN,캠 프로그램을 한번 껐다 켜볼게요,
02:25:59,8759.02,02:26:00,8760.02,UNKNOWN,시발 이거 그래도 안나오네?,
02:26:00,8760.02,02:26:01,8761.02,UNKNOWN,잠깐 리방할게요,
02:26:01,8761.02,02:26:03,8763.02,UNKNOWN,OBS를 껐다 켜야 될 것 같애,
02:26:03,8763.02,02:26:04,8764.02,UNKNOWN,음,
